DN,ModelTemp,TempDiff,OriginalTemp
2013-01-26 13:05:00,6.837828043466646,-0.3578280434666459,6.48
2013-01-26 13:10:00,6.83908614092118,-0.3390861409211796,6.5
2013-01-26 13:15:00,6.815441110253839,-0.34544111025383906,6.47
2013-01-26 13:19:59,6.7961901177989485,-0.36619011779894883,6.43
2013-01-26 13:25:00,6.7892881423788545,-0.35928814237885476,6.43
2013-01-26 13:30:00,6.8003868668858445,-0.3603868668858441,6.44
2013-01-26 13:35:00,6.8265808054766755,-0.3765808054766753,6.45
2013-01-26 13:40:00,6.799453599839528,-0.3694535998395283,6.43
2013-01-26 13:45:00,6.79498772004339,-0.3649877200433904,6.43
2013-01-26 13:50:00,6.786366531753503,-0.37636653175350254,6.41
2013-01-26 13:55:00,6.7842557414270255,-0.3842557414270251,6.4
2013-01-26 14:00:00,6.78366394901596,-0.38366394901595946,6.4
2013-01-26 14:04:59,6.77806507519422,-0.38806507519422073,6.39
2013-01-26 14:10:00,6.785448321940635,-0.3854483219406344,6.4
2013-01-26 14:15:00,6.784945029833992,-0.39494502983399205,6.39
2013-01-26 14:20:00,6.766624571956317,-0.4366245719563171,6.33
2013-01-26 14:25:00,6.7498688546487235,-0.42986885464872326,6.32
2013-01-26 14:30:00,6.7548189194924655,-0.4348189194924652,6.32
2013-01-26 14:35:00,6.75696354698224,-0.39696354698223946,6.36
2013-01-26 14:40:00,6.760918002209004,-0.4709180022090038,6.29
2013-01-26 14:45:00,6.749842958024057,-0.4198429580240566,6.33
2013-01-26 14:49:59,6.743761415907466,-0.3837614159074656,6.36
2013-01-26 14:55:00,6.699953381870868,-0.47995338187086833,6.22
2013-01-26 15:00:00,6.678143273563997,-0.4381432735639965,6.24
2013-01-26 15:05:00,6.663816578683377,-0.45381657868337744,6.21
2013-01-26 15:10:00,6.654993910920696,-0.5149939109206967,6.14
2013-01-26 15:15:00,6.794328767061355,-0.47432876706135474,6.32
2013-01-26 15:20:00,6.787033936215271,-0.567033936215271,6.22
2013-01-26 15:25:00,6.766525619768791,-0.5665256197687905,6.2
2013-01-26 15:30:00,6.7639045749011775,-0.5639045749011773,6.2
2013-01-26 15:34:59,6.804601971277455,-0.5146019712774548,6.29
2013-01-26 15:40:00,6.8251990119158,-0.4251990119158,6.4
2013-01-26 15:45:00,6.790808206223189,-0.46080820622318885,6.33
2013-01-26 15:50:00,6.739089659361404,-0.4790896593614038,6.26
2013-01-26 15:55:00,6.745382006001256,-0.46538200600125545,6.28
2013-01-26 16:00:00,6.736952034003604,-0.38695203400360434,6.35
2013-01-26 16:05:00,6.72253652744724,-0.3625365274472401,6.36
2013-01-26 16:10:00,6.74728030481303,-0.3572803048130302,6.39
2013-01-26 16:15:00,6.739278815528008,-0.3892788155280087,6.35
2013-01-26 16:19:59,6.736406613368344,-0.34640661336834455,6.39
2013-01-26 16:25:00,6.793674736670107,-0.3136747366701069,6.48
2013-01-26 16:30:00,6.860240667767205,-0.32024066776720517,6.54
2013-01-26 16:35:00,6.904914062177605,-0.324914062177605,6.58
2013-01-26 16:40:00,7.059541846283532,-0.42954184628353254,6.63
2013-01-26 16:45:00,7.117884852366211,-0.3878848523662102,6.73
2013-01-26 16:50:00,7.1752679252119975,-0.4352679252119973,6.74
2013-01-26 16:55:00,7.124461579056392,-0.42446157905639215,6.7
2013-01-26 17:00:00,7.525174130366429,-0.47517413036642875,7.05
2013-01-26 17:04:59,7.572638628797065,-0.5026386287970643,7.07
2013-01-26 17:10:00,7.847850687749318,-0.6178506877493177,7.23
2013-01-26 17:15:00,7.819349513635946,-0.6293495136359457,7.19
2013-01-26 17:20:00,7.837114214387166,-0.6171142143871666,7.22
2013-01-26 17:25:00,8.016633091954178,-0.6466330919541781,7.37
2013-01-26 17:30:00,7.831326140575668,-0.6713261405756681,7.16
2013-01-26 17:35:00,7.696333924136346,-0.7363339241363462,6.96
2013-01-26 17:40:00,7.921192284290784,-0.5911922842907842,7.33
2013-01-26 17:45:00,7.763676458694119,-0.5236764586941192,7.24
2013-01-26 17:49:59,8.169915548900509,-0.609915548900509,7.56
2013-01-26 17:55:00,8.225480726354274,-0.5554807263542738,7.67
2013-01-26 18:00:00,8.303251361805593,-0.593251361805593,7.71
2013-01-26 18:05:00,8.314800909905262,-0.5948009099052625,7.72
2013-01-26 18:10:00,8.388105510506946,-0.5481055105069466,7.84
2013-01-26 18:15:00,8.428908846941486,-0.5189088469414855,7.91
2013-01-26 18:20:00,8.417127734338958,-0.5071277343389582,7.91
2013-01-26 18:25:00,8.460156592236569,-0.5201565922365683,7.94
2013-01-26 18:30:00,8.47240941802751,-0.5324094180275099,7.94
2013-01-26 18:34:59,8.526411348521483,-0.49641134852148383,8.03
2013-01-26 18:40:00,8.56086803554275,-0.4608680355427506,8.1
2013-01-26 18:45:00,8.544770405350711,-0.44477040535071133,8.1
2013-01-26 18:50:00,8.497297084531693,-0.46729708453169394,8.03
2013-01-26 18:55:00,8.470327557032414,-0.45032755703241456,8.02
2013-01-26 19:00:00,8.512782518456156,-0.4127825184561562,8.1
2013-01-26 19:05:00,8.525350292426605,-0.38535029242660457,8.14
2013-01-26 19:10:00,8.563384985637741,-0.3833849856377416,8.18
2013-01-26 19:15:00,8.559810688691616,-0.34981068869161547,8.21
2013-01-26 19:19:59,8.615896132042636,-0.33589613204263635,8.28
2013-01-26 19:25:00,8.723639218326543,-0.29363921832654327,8.43
2013-01-26 19:30:00,8.80868663570429,-0.26868663570429163,8.54
2013-01-26 19:35:00,8.852482417312055,-0.20248241731205496,8.65
2013-01-26 19:40:00,8.812178381075558,-0.2221783810755582,8.59
2013-01-26 19:45:00,8.855717353158079,-0.2057173531580787,8.65
2013-01-26 19:50:00,8.665749932938468,-0.1857499329384673,8.48
2013-01-26 19:55:00,8.582325603319951,-0.16232560331995138,8.42
2013-01-26 20:00:00,8.338480909536077,-0.2384809095360776,8.1
2013-01-26 20:04:59,8.42572534067584,-0.2557253406758395,8.17
2013-01-26 20:10:00,8.415255484466822,-0.23525548446682265,8.18
2013-01-26 20:15:00,8.31554454203333,-0.2355445420333293,8.08
2013-01-26 20:20:00,8.167096008052654,-0.15709600805265467,8.01
2013-01-26 20:25:00,8.37732692379949,-0.25732692379949107,8.12
2013-01-26 20:30:00,8.435261993101742,-0.2652619931017419,8.17
2013-01-26 20:35:00,8.452122288426713,-0.24212228842671202,8.21
2013-01-26 20:40:00,8.420932326617866,-0.1809323266178655,8.24
2013-01-26 20:45:00,8.443930111434405,-0.20393011143440454,8.24
2013-01-26 20:49:59,8.013648587194236,0.12635141280576434,8.14
2013-01-26 20:55:00,7.695863616758489,-0.19586361675848885,7.5
2013-01-26 21:00:00,7.718190328411295,-0.1481903284112951,7.57
2013-01-26 21:05:00,7.387499597928901,-0.04749959792890124,7.34
2013-01-26 21:10:00,7.3597316394454495,-0.019731639445449645,7.34
2013-01-26 21:15:00,7.107841488413998,0.12215851158600266,7.23
2013-01-26 21:20:00,7.150953223446224,0.04904677655377654,7.2
2013-01-26 21:25:00,7.092091292515883,0.10790870748411674,7.2
2013-01-26 21:30:00,6.982994263395339,0.17700573660466112,7.16
2013-01-26 21:34:59,6.856178504078342,0.22382149592165845,7.08
2013-01-26 21:40:00,6.934429662275449,0.21557033772455103,7.15
2013-01-26 21:45:00,6.986666215040819,0.09333378495918065,7.08
2013-01-26 21:50:00,7.01162359276843,0.14837640723157008,7.16
2013-01-26 21:55:00,6.864288318748931,0.16571168125106883,7.03
2013-01-26 22:00:00,6.986227501836558,0.10377249816344225,7.09
2013-01-26 22:05:00,6.894131656096542,0.13586834390345803,7.03
2013-01-26 22:10:00,6.925305077878232,0.10469492212176856,7.03
2013-01-26 22:15:00,6.863929640169567,0.12607035983043335,6.99
2013-01-26 22:19:59,6.895851899695145,0.1341481003048557,7.03
2013-01-26 22:25:00,6.860540620200426,0.13945937979957357,7.0
2013-01-26 22:30:00,6.818306133381249,0.1116938666187508,6.93
2013-01-26 22:35:00,6.820121703351958,0.13987829664804163,6.96
2013-01-26 22:40:00,6.828853318356568,0.14114668164343147,6.97
2013-01-26 22:45:00,6.843618556871693,0.1863814431283073,7.03
2013-01-26 22:50:00,6.852826808796461,0.15717319120353856,7.01
2013-01-26 22:55:00,6.871768765828655,0.15823123417134521,7.03
2013-01-26 23:00:00,6.865067977281514,0.1349320227184858,7.0
