Y,M,D,h,min,SAL
2013,5,9,9,20,30.6
2013,5,9,9,30,30.6
2013,5,9,9,40,30.6
2013,5,9,9,50,30.7
2013,5,9,10,0,30.6
2013,5,9,10,10,30.7
2013,5,9,10,20,30.7
2013,5,9,10,30,30.7
2013,5,9,10,40,30.7
2013,5,9,10,50,30.7
2013,5,9,11,0,30.7
2013,5,9,11,10,30.7
2013,5,9,11,20,30.7
2013,5,9,11,30,30.6
2013,5,9,11,40,30.6
2013,5,9,11,50,30.6
2013,5,9,12,0,30.6
2013,5,9,12,10,30.5
2013,5,9,12,20,30.4
2013,5,9,12,30,30.3
2013,5,9,12,40,30.3
2013,5,9,12,50,30.2
2013,5,9,13,0,30.2
2013,5,9,13,10,30.2
2013,5,9,13,20,30.2
2013,5,9,13,30,30.2
2013,5,9,13,40,30.1
2013,5,9,13,50,30.1
2013,5,9,14,0,30
2013,5,9,14,10,30
2013,5,9,14,20,30
2013,5,9,14,30,30
2013,5,9,14,40,30
2013,5,9,14,50,30
2013,5,9,15,0,29.9
2013,5,9,15,10,29.9
2013,5,9,15,20,29.9
2013,5,9,15,30,29.9
2013,5,9,15,40,29.9
2013,5,9,15,50,29.9
2013,5,9,16,0,29.9
2013,5,9,16,10,29.8
2013,5,9,16,20,29.8
2013,5,9,16,30,29.8
2013,5,9,16,40,29.8
2013,5,9,16,50,29.8
2013,5,9,17,0,29.8
2013,5,9,17,10,29.7
2013,5,9,17,20,29.8
2013,5,9,17,30,29.7
2013,5,9,17,40,29.8
2013,5,9,17,50,29.8
2013,5,9,18,0,29.8
2013,5,9,18,10,29.8
2013,5,9,18,20,29.9
2013,5,9,18,30,30
2013,5,9,18,40,30
2013,5,9,18,50,30.1
2013,5,9,19,0,30.1
2013,5,9,19,10,30.2
2013,5,9,19,20,30.2
2013,5,9,19,30,30.2
2013,5,9,19,40,30.3
2013,5,9,19,50,30.3
2013,5,9,20,0,30.4
2013,5,9,20,10,30.4
2013,5,9,20,20,30.5
2013,5,9,20,30,30.5
2013,5,9,20,40,30.6
2013,5,9,20,50,30.6
2013,5,9,21,0,30.7
2013,5,9,21,10,30.7
2013,5,9,21,20,30.7
2013,5,9,21,30,30.7
2013,5,9,21,40,99
2013,5,9,21,50,30.7
2013,5,9,22,0,30.7
2013,5,9,22,10,30.8
2013,5,9,22,20,30.7
2013,5,9,22,30,30.8
2013,5,9,22,40,30.7
2013,5,9,22,50,30.6
2013,5,9,23,0,30.4
2013,5,9,23,10,30.5
2013,5,9,23,20,30.4
2013,5,9,23,30,30.4
2013,5,9,23,40,30.3
2013,5,9,23,50,30.3
2013,5,10,0,0,30.4
2013,5,10,0,10,99
2013,5,10,0,20,30.4
2013,5,10,0,30,30.3
2013,5,10,0,40,30.4
2013,5,10,0,50,30.3
2013,5,10,1,0,30.3
2013,5,10,1,10,30.4
2013,5,10,1,20,30.4
2013,5,10,1,30,30.3
2013,5,10,1,40,30.3
2013,5,10,1,50,30.3
2013,5,10,2,0,30.2
2013,5,10,2,10,30.2
2013,5,10,2,20,30.2
2013,5,10,2,30,30.2
2013,5,10,2,40,30.2
2013,5,10,2,50,30.1
2013,5,10,3,0,30.2
2013,5,10,3,10,30.2
2013,5,10,3,20,30.2
2013,5,10,3,30,30.2
2013,5,10,3,40,30.2
2013,5,10,3,50,30.2
2013,5,10,4,0,30.3
2013,5,10,4,10,30.3
2013,5,10,4,20,30.3
2013,5,10,4,30,30.3
2013,5,10,4,40,30.4
2013,5,10,4,50,30.4
2013,5,10,5,0,30.4
2013,5,10,5,10,30.4
2013,5,10,5,20,30.5
2013,5,10,5,30,30.5
2013,5,10,5,40,30.5
2013,5,10,5,50,30.5
2013,5,10,6,0,30.6
2013,5,10,6,10,30.6
2013,5,10,6,20,30.6
2013,5,10,6,30,30.7
2013,5,10,6,40,30.7
2013,5,10,6,50,30.8
2013,5,10,7,0,30.8
2013,5,10,7,10,30.8
2013,5,10,7,20,30.8
2013,5,10,7,30,30.9
2013,5,10,7,40,30.9
2013,5,10,7,50,31
2013,5,10,8,0,31
2013,5,10,8,10,31
2013,5,10,8,20,31.1
2013,5,10,8,30,31.1
2013,5,10,8,40,31.1
2013,5,10,8,50,31.1
2013,5,10,9,0,31.2
2013,5,10,9,10,31.2
2013,5,10,9,20,31.3
2013,5,10,9,30,31.3
2013,5,10,9,40,31.3
2013,5,10,9,50,31.4
2013,5,10,10,0,31.3
2013,5,10,10,10,31.4
2013,5,10,10,20,31.4
2013,5,10,10,30,31.5
2013,5,10,10,40,31.5
2013,5,10,10,50,31.5
2013,5,10,11,0,31.6
2013,5,10,11,10,31.6
2013,5,10,11,20,31.6
2013,5,10,11,30,31.7
2013,5,10,11,40,31.7
2013,5,10,11,50,31.7
2013,5,10,12,0,31.8
2013,5,10,12,10,31.8
2013,5,10,12,20,31.9
2013,5,10,12,30,31.9
2013,5,10,12,40,31.9
2013,5,10,12,50,31.9
2013,5,10,13,0,31.9
2013,5,10,13,10,32
2013,5,10,13,20,31.9
2013,5,10,13,30,31.9
2013,5,10,13,40,99
2013,5,10,13,50,31.5
2013,5,10,14,0,31.5
2013,5,10,14,10,31.4
2013,5,10,14,20,31.3
2013,5,10,14,30,31.3
2013,5,10,14,40,31.3
2013,5,10,14,50,31.3
2013,5,10,15,0,31.3
2013,5,10,15,10,31.3
2013,5,10,15,20,31.3
2013,5,10,15,30,31.3
2013,5,10,15,40,31.3
2013,5,10,15,50,31.2
2013,5,10,16,0,31.3
2013,5,10,16,10,31.3
2013,5,10,16,20,31.3
2013,5,10,16,30,31.2
2013,5,10,16,40,31.2
2013,5,10,16,50,31.3
2013,5,10,17,0,31.2
2013,5,10,17,10,31.3
2013,5,10,17,20,31.3
2013,5,10,17,30,31.3
2013,5,10,17,40,31.3
2013,5,10,17,50,31.3
2013,5,10,18,0,31.4
2013,5,10,18,10,31.4
2013,5,10,18,20,31.4
2013,5,10,18,30,31.4
2013,5,10,18,40,31.4
2013,5,10,18,50,31.4
2013,5,10,19,0,31.4
2013,5,10,19,10,31.3
2013,5,10,19,20,31.3
2013,5,10,19,30,31.3
2013,5,10,19,40,31.3
2013,5,10,19,50,31.3
2013,5,10,20,0,31.3
2013,5,10,20,10,31.3
2013,5,10,20,20,31.3
2013,5,10,20,30,31.4
2013,5,10,20,40,31.4
2013,5,10,20,50,31.4
2013,5,10,21,0,31.4
2013,5,10,21,10,31.5
2013,5,10,21,20,31.6
2013,5,10,21,30,31.5
2013,5,10,21,40,31.6
2013,5,10,21,50,31.6
2013,5,10,22,0,31.6
2013,5,10,22,10,31.7
2013,5,10,22,20,31.6
2013,5,10,22,30,31.6
2013,5,10,22,40,31.7
2013,5,10,22,50,31.6
2013,5,10,23,0,99
2013,5,10,23,10,31.6
2013,5,10,23,20,31.5
2013,5,10,23,30,31.7
2013,5,10,23,40,31.6
2013,5,10,23,50,31.2
2013,5,11,0,0,99
2013,5,11,0,10,31.3
2013,5,11,0,20,31.2
2013,5,11,0,30,31.2
2013,5,11,0,40,31.3
2013,5,11,0,50,31.2
2013,5,11,1,0,31.2
2013,5,11,1,10,31.3
2013,5,11,1,20,31.2
2013,5,11,1,30,31.2
2013,5,11,1,40,99
2013,5,11,1,50,31.1
2013,5,11,2,0,31.1
2013,5,11,2,10,31.1
2013,5,11,2,20,31.1
2013,5,11,2,30,31
2013,5,11,2,40,31.1
2013,5,11,2,50,31.1
2013,5,11,3,0,31.1
2013,5,11,3,10,30.9
2013,5,11,3,20,31.1
2013,5,11,3,30,31.1
2013,5,11,3,40,31.2
2013,5,11,3,50,31.3
2013,5,11,4,0,31.3
2013,5,11,4,10,31.2
2013,5,11,4,20,31.3
2013,5,11,4,30,31.3
2013,5,11,4,40,31.3
2013,5,11,4,50,31.4
2013,5,11,5,0,31.4
2013,5,11,5,10,31.4
2013,5,11,5,20,31.4
2013,5,11,5,30,31.5
2013,5,11,5,40,31.5
2013,5,11,5,50,31.5
2013,5,11,6,0,31.5
2013,5,11,6,10,31.5
2013,5,11,6,20,31.5
2013,5,11,6,30,31.5
2013,5,11,6,40,31.6
2013,5,11,6,50,31.6
2013,5,11,7,0,31.6
2013,5,11,7,10,31.6
2013,5,11,7,20,31.6
2013,5,11,7,30,31.7
2013,5,11,7,40,31.7
2013,5,11,7,50,31.7
2013,5,11,8,0,31.7
2013,5,11,8,10,31.7
2013,5,11,8,20,31.7
2013,5,11,8,30,31.7
2013,5,11,8,40,31.7
2013,5,11,8,50,31.7
2013,5,11,9,0,31.7
2013,5,11,9,10,31.7
2013,5,11,9,20,31.7
2013,5,11,9,30,31.7
2013,5,11,9,40,31.7
2013,5,11,9,50,31.7
2013,5,11,10,0,99
2013,5,11,10,10,31.8
2013,5,11,10,20,31.8
2013,5,11,10,30,31.8
2013,5,11,10,40,31.8
2013,5,11,10,50,31.8
2013,5,11,11,0,31.8
2013,5,11,11,10,31.8
2013,5,11,11,20,31.8
2013,5,11,11,30,31.9
2013,5,11,11,40,31.9
2013,5,11,11,50,31.9
2013,5,11,12,0,31.9
2013,5,11,12,10,31.9
2013,5,11,12,20,31.9
2013,5,11,12,30,31.9
2013,5,11,12,40,31.9
2013,5,11,12,50,31.9
2013,5,11,13,0,31.9
2013,5,11,13,10,32
2013,5,11,13,20,32
2013,5,11,13,30,32
2013,5,11,13,40,31.9
2013,5,11,13,50,31.9
2013,5,11,14,0,31.8
2013,5,11,14,10,31.8
2013,5,11,14,20,31.8
2013,5,11,14,30,31.8
2013,5,11,14,40,31.7
2013,5,11,14,50,31.6
2013,5,11,15,0,31.6
2013,5,11,15,10,31.6
2013,5,11,15,20,31.6
2013,5,11,15,30,31.5
2013,5,11,15,40,31.4
2013,5,11,15,50,31.3
2013,5,11,16,0,31.2
2013,5,11,16,10,31.2
2013,5,11,16,20,31.1
2013,5,11,16,30,31.1
2013,5,11,16,40,31
2013,5,11,16,50,31
2013,5,11,17,0,31
2013,5,11,17,10,30.9
2013,5,11,17,20,30.9
2013,5,11,17,30,30.8
2013,5,11,17,40,30.6
2013,5,11,17,50,30.6
2013,5,11,18,0,30.6
2013,5,11,18,10,30.6
2013,5,11,18,20,30.5
2013,5,11,18,30,30.5
2013,5,11,18,40,30.5
2013,5,11,18,50,30.7
2013,5,11,19,0,30.6
2013,5,11,19,10,30.6
2013,5,11,19,20,30.6
2013,5,11,19,30,30.7
2013,5,11,19,40,30.7
2013,5,11,19,50,30.8
2013,5,11,20,0,30.8
2013,5,11,20,10,31
2013,5,11,20,20,31
2013,5,11,20,30,31
2013,5,11,20,40,31
2013,5,11,20,50,31
2013,5,11,21,0,31
2013,5,11,21,10,31
2013,5,11,21,20,31
2013,5,11,21,30,31
2013,5,11,21,40,31
2013,5,11,21,50,31
2013,5,11,22,0,31
2013,5,11,22,10,31
2013,5,11,22,20,31.1
2013,5,11,22,30,31.1
2013,5,11,22,40,31.1
2013,5,11,22,50,31.1
2013,5,11,23,0,31.1
2013,5,11,23,10,31.3
2013,5,11,23,20,31.1
2013,5,11,23,30,31.1
2013,5,11,23,40,31.3
2013,5,11,23,50,31.2
2013,5,12,0,0,31.2
2013,5,12,0,10,31.3
2013,5,12,0,20,31.4
2013,5,12,0,30,31.2
2013,5,12,0,40,31.4
2013,5,12,0,50,31.3
2013,5,12,1,0,31.3
2013,5,12,1,10,31.5
2013,5,12,1,20,31.3
2013,5,12,1,30,31.5
2013,5,12,1,40,31.4
2013,5,12,1,50,31.5
2013,5,12,2,0,31.4
2013,5,12,2,10,31.5
2013,5,12,2,20,31.5
2013,5,12,2,30,31.5
2013,5,12,2,40,31.6
2013,5,12,2,50,31.4
2013,5,12,3,0,31.6
2013,5,12,3,10,31.6
2013,5,12,3,20,31.6
2013,5,12,3,30,31.6
2013,5,12,3,40,31.7
2013,5,12,3,50,31.7
2013,5,12,4,0,31.7
2013,5,12,4,10,31.6
2013,5,12,4,20,31.7
2013,5,12,4,30,31.6
2013,5,12,4,40,31.7
2013,5,12,4,50,31.6
2013,5,12,5,0,31.6
2013,5,12,5,10,31.6
2013,5,12,5,20,31.6
2013,5,12,5,30,31.6
2013,5,12,5,40,31.6
2013,5,12,5,50,31.6
2013,5,12,6,0,31.6
2013,5,12,6,10,31.5
2013,5,12,6,20,31.5
2013,5,12,6,30,31.6
2013,5,12,6,40,31.5
2013,5,12,6,50,31.5
2013,5,12,7,0,31.5
2013,5,12,7,10,31.4
2013,5,12,7,20,31.5
2013,5,12,7,30,31.5
2013,5,12,7,40,31.5
2013,5,12,7,50,31.5
2013,5,12,8,0,31.5
2013,5,12,8,10,31.4
2013,5,12,8,20,31.4
2013,5,12,8,30,31.4
2013,5,12,8,40,31.4
2013,5,12,8,50,31.4
2013,5,12,9,0,31.4
2013,5,12,9,10,31.4
2013,5,12,9,20,31.4
2013,5,12,9,30,31.4
2013,5,12,9,40,31.4
2013,5,12,9,50,31.4
2013,5,12,10,0,31.4
2013,5,12,10,10,31.4
2013,5,12,10,20,31.5
2013,5,12,10,30,31.5
2013,5,12,10,40,31.4
2013,5,12,10,50,31.5
2013,5,12,11,0,31.5
2013,5,12,11,10,31.4
2013,5,12,11,20,31.5
2013,5,12,11,30,31.5
2013,5,12,11,40,31.4
2013,5,12,11,50,31.4
2013,5,12,12,0,31.4
2013,5,12,12,10,31.4
2013,5,12,12,20,31.2
2013,5,12,12,30,31.1
2013,5,12,12,40,31
2013,5,12,12,50,31.1
2013,5,12,13,0,31
2013,5,12,13,10,30.8
2013,5,12,13,20,30.9
2013,5,12,13,30,30.8
2013,5,12,13,40,30.8
2013,5,12,13,50,30.8
2013,5,12,14,0,30.8
2013,5,12,14,10,30.8
2013,5,12,14,20,30.8
2013,5,12,14,30,30.8
2013,5,12,14,40,30.8
2013,5,12,14,50,30.8
2013,5,12,15,0,30.8
2013,5,12,15,10,30.8
2013,5,12,15,20,30.7
2013,5,12,15,30,30.8
2013,5,12,15,40,30.8
2013,5,12,15,50,30.8
2013,5,12,16,0,30.8
2013,5,12,16,10,30.8
2013,5,12,16,20,30.8
2013,5,12,16,30,30.8
2013,5,12,16,40,30.8
2013,5,12,16,50,30.9
2013,5,12,17,0,30.9
2013,5,12,17,10,30.9
2013,5,12,17,20,30.9
2013,5,12,17,30,30.9
2013,5,12,17,40,30.9
2013,5,12,17,50,31
2013,5,12,18,0,31
2013,5,12,18,10,31
2013,5,12,18,20,31
2013,5,12,18,30,31
2013,5,12,18,40,31
2013,5,12,18,50,31
2013,5,12,19,0,31
2013,5,12,19,10,31.1
2013,5,12,19,20,31.1
2013,5,12,19,30,31.1
2013,5,12,19,40,31.2
2013,5,12,19,50,31.2
2013,5,12,20,0,31.2
2013,5,12,20,10,31.2
2013,5,12,20,20,31.2
2013,5,12,20,30,31.2
2013,5,12,20,40,31.2
2013,5,12,20,50,31.2
2013,5,12,21,0,31.2
2013,5,12,21,10,31.2
2013,5,12,21,20,31.3
2013,5,12,21,30,31.3
2013,5,12,21,40,31.3
2013,5,12,21,50,31.3
2013,5,12,22,0,31.3
2013,5,12,22,10,31.3
2013,5,12,22,20,31.3
2013,5,12,22,30,31.3
2013,5,12,22,40,31.3
2013,5,12,22,50,31.3
2013,5,12,23,0,31.3
2013,5,12,23,10,31.3
2013,5,12,23,20,31.3
2013,5,12,23,30,31.2
2013,5,12,23,40,31.2
2013,5,12,23,50,31.2
2013,5,13,0,0,31.1
2013,5,13,0,10,31
2013,5,13,0,20,31
2013,5,13,0,30,31
2013,5,13,0,40,31
2013,5,13,0,50,31
2013,5,13,1,0,31
2013,5,13,1,10,31
2013,5,13,1,20,31
2013,5,13,1,30,30.9
2013,5,13,1,40,30.9
2013,5,13,1,50,30.9
2013,5,13,2,0,30.8
2013,5,13,2,10,30.9
2013,5,13,2,20,30.9
2013,5,13,2,30,30.8
2013,5,13,2,40,30.8
2013,5,13,2,50,30.8
2013,5,13,3,0,30.8
2013,5,13,3,10,30.9
2013,5,13,3,20,30.9
2013,5,13,3,30,30.8
2013,5,13,3,40,30.8
2013,5,13,3,50,30.9
2013,5,13,4,0,30.9
2013,5,13,4,10,30.9
2013,5,13,4,20,30.9
2013,5,13,4,30,30.9
2013,5,13,4,40,30.9
2013,5,13,4,50,30.9
2013,5,13,5,0,30.9
2013,5,13,5,10,30.9
2013,5,13,5,20,30.9
2013,5,13,5,30,31
2013,5,13,5,40,31
2013,5,13,5,50,31
2013,5,13,6,0,31
2013,5,13,6,10,30.9
2013,5,13,6,20,31
2013,5,13,6,30,31
2013,5,13,6,40,31
2013,5,13,6,50,31
2013,5,13,7,0,31
2013,5,13,7,10,31
2013,5,13,7,20,31
2013,5,13,7,30,31
2013,5,13,7,40,31
2013,5,13,7,50,31
2013,5,13,8,0,31
2013,5,13,8,10,31
2013,5,13,8,20,31
2013,5,13,8,30,31
2013,5,13,8,40,31
2013,5,13,8,50,31.1
2013,5,13,9,0,31.1
2013,5,13,9,10,31.1
2013,5,13,9,20,31.1
2013,5,13,9,30,31.2
2013,5,13,9,40,31.2
2013,5,13,9,50,31.2
2013,5,13,10,0,31.3
2013,5,13,10,10,31.3
2013,5,13,10,20,31.3
2013,5,13,10,30,31.4
2013,5,13,10,40,31.4
2013,5,13,10,50,31.4
2013,5,13,11,0,31.4
2013,5,13,11,10,31.4
2013,5,13,11,20,31.4
2013,5,13,11,30,31.3
2013,5,13,11,40,31.3
2013,5,13,11,50,31.2
2013,5,13,12,0,31.4
2013,5,13,12,10,31.2
2013,5,13,12,20,31.1
2013,5,13,12,30,31.1
2013,5,13,12,40,31.1
2013,5,13,12,50,31
2013,5,13,13,0,31
2013,5,13,13,10,31
2013,5,13,13,20,31
2013,5,13,13,30,31
2013,5,13,13,40,31
2013,5,13,13,50,31
2013,5,13,14,0,31
2013,5,13,14,10,31
2013,5,13,14,20,31
2013,5,13,14,30,31
2013,5,13,14,40,31
2013,5,13,14,50,31
2013,5,13,15,0,31
2013,5,13,16,10,30.9
2013,5,13,16,20,30.9
2013,5,13,16,30,31
2013,5,13,16,40,30.9
2013,5,13,16,50,30.9
2013,5,13,17,0,30.9
2013,5,13,17,10,30.7
2013,5,13,17,20,30.6
2013,5,13,17,30,30.5
2013,5,13,17,40,30.4
2013,5,13,17,50,30.4
2013,5,13,18,0,30.4
2013,5,13,18,10,30.4
2013,5,13,18,20,30.4
2013,5,13,18,30,30.4
2013,5,13,18,40,30.4
2013,5,13,18,50,30.5
2013,5,13,19,0,30.5
2013,5,13,19,10,30.5
2013,5,13,19,20,30.5
2013,5,13,19,30,30.5
2013,5,13,19,40,30.5
2013,5,13,19,50,30.5
2013,5,13,20,0,30.5
2013,5,13,20,10,30.5
2013,5,13,20,20,30.5
2013,5,13,20,30,30.5
2013,5,13,20,40,30.5
2013,5,13,20,50,30.5
2013,5,13,21,0,30.5
2013,5,13,21,10,30.5
2013,5,13,21,20,30.5
2013,5,13,21,30,30.5
2013,5,13,21,40,30.7
2013,5,13,21,50,30.7
2013,5,13,22,0,30.7
2013,5,13,22,10,30.7
2013,5,13,22,20,30.7
2013,5,13,22,30,30.6
2013,5,13,22,40,30.5
2013,5,13,22,50,30.5
2013,5,13,23,0,30.5
2013,5,13,23,10,30.5
2013,5,13,23,20,30.5
2013,5,13,23,30,30.5
2013,5,13,23,40,30.5
2013,5,13,23,50,30.6
2013,5,14,0,0,30.6
2013,5,14,0,10,30.6
2013,5,14,0,20,30.6
2013,5,14,0,30,30.5
2013,5,14,0,40,30.5
2013,5,14,0,50,30.2
2013,5,14,1,0,30.2
2013,5,14,1,10,30.3
2013,5,14,1,20,30.2
2013,5,14,1,30,30.2
2013,5,14,1,40,30.3
2013,5,14,1,50,30.4
2013,5,14,2,0,30.5
2013,5,14,2,10,30.5
2013,5,14,2,20,30.4
2013,5,14,2,30,30.4
2013,5,14,2,40,30.4
2013,5,14,2,50,30.4
2013,5,14,3,0,30.3
2013,5,14,3,10,30.3
2013,5,14,3,20,30.3
2013,5,14,3,30,30.3
2013,5,14,3,40,30.3
2013,5,14,3,50,30.2
2013,5,14,4,0,30.1
2013,5,14,4,10,30.1
2013,5,14,4,20,30.2
2013,5,14,4,30,30.2
2013,5,14,4,40,30.2
2013,5,14,4,50,30.3
2013,5,14,5,0,30.3
2013,5,14,5,10,30.3
2013,5,14,5,20,30.3
2013,5,14,5,30,30.3
2013,5,14,5,40,30.4
2013,5,14,5,50,30.4
2013,5,14,6,0,30.5
2013,5,14,6,10,30.4
2013,5,14,6,20,30.4
2013,5,14,6,30,30.3
2013,5,14,6,40,30.4
2013,5,14,6,50,30.4
2013,5,14,7,0,30.5
2013,5,14,7,10,30.5
2013,5,14,7,20,30.5
2013,5,14,7,30,30.6
2013,5,14,7,40,30.6
2013,5,14,7,50,30.6
2013,5,14,8,0,30.5
2013,5,14,8,10,30.6
2013,5,14,8,20,30.6
2013,5,14,8,30,30.7
2013,5,14,8,40,30.7
2013,5,14,8,50,30.7
2013,5,14,9,0,30.8
2013,5,14,9,10,30.8
2013,5,14,9,20,30.8
2013,5,14,9,30,30.8
2013,5,14,9,40,30.8
2013,5,14,9,50,30.8
2013,5,14,10,0,30.8
2013,5,14,10,10,30.8
2013,5,14,10,20,30.9
2013,5,14,10,30,30.9
2013,5,14,10,40,30.9
2013,5,14,10,50,30.9
2013,5,14,11,0,31
2013,5,14,11,10,31
2013,5,14,11,20,31
2013,5,14,11,30,31
2013,5,14,11,40,31.1
2013,5,14,11,50,31.1
2013,5,14,12,0,31.1
2013,5,14,12,10,31.1
2013,5,14,12,20,31.1
2013,5,14,12,30,31.1
2013,5,14,12,40,31.1
2013,5,14,12,50,31.1
2013,5,14,13,0,31.1
2013,5,14,13,10,31.1
2013,5,14,13,20,31.1
2013,5,14,13,30,31
2013,5,14,13,40,31
2013,5,14,13,50,31
2013,5,14,14,0,31
2013,5,14,14,10,30.9
2013,5,14,14,20,30.9
2013,5,14,14,30,30.8
2013,5,14,14,40,30.8
2013,5,14,14,50,30.8
2013,5,14,15,0,30.8
2013,5,14,15,10,30.8
2013,5,14,15,20,30.8
2013,5,14,15,30,30.7
2013,5,14,15,40,30.7
2013,5,14,15,50,30.7
2013,5,14,16,0,30.7
2013,5,14,16,10,30.6
2013,5,14,16,20,30.6
2013,5,14,16,30,30.6
2013,5,14,16,40,30.6
2013,5,14,16,50,30.5
2013,5,14,17,0,30.5
2013,5,14,17,10,30.5
2013,5,14,17,20,30.5
2013,5,14,17,30,30.6
2013,5,14,17,40,30.6
2013,5,14,17,50,30.6
2013,5,14,18,0,30.6
2013,5,14,18,10,30.6
2013,5,14,18,20,30.6
2013,5,14,18,30,30.6
2013,5,14,18,40,30.6
2013,5,14,18,50,30.7
2013,5,14,19,0,30.6
2013,5,14,19,10,30.6
2013,5,14,19,20,30.6
2013,5,14,19,30,30.6
2013,5,14,19,40,30.6
2013,5,14,19,50,30.6
2013,5,14,20,0,30.6
2013,5,14,20,10,30.6
2013,5,14,20,20,30.6
2013,5,14,20,30,30.6
2013,5,14,20,40,30.6
2013,5,14,20,50,30.6
2013,5,14,21,0,30.6
2013,5,14,21,10,30.6
2013,5,14,21,20,30.7
2013,5,14,21,30,30.7
2013,5,14,21,40,30.7
2013,5,14,21,50,30.7
2013,5,14,22,0,30.7
2013,5,14,22,10,30.7
2013,5,14,22,20,30.7
2013,5,14,22,30,30.8
2013,5,14,22,40,30.7
2013,5,14,22,50,30.8
2013,5,14,23,0,30.8
2013,5,14,23,10,30.8
2013,5,14,23,20,30.8
2013,5,14,23,30,30.9
2013,5,14,23,40,30.9
2013,5,14,23,50,30.9
2013,5,15,0,0,30.9
2013,5,15,0,10,30.9
2013,5,15,0,20,30.9
2013,5,15,0,30,30.9
2013,5,15,0,40,30.9
2013,5,15,0,50,30.9
2013,5,15,1,0,30.9
2013,5,15,1,10,30.9
2013,5,15,1,20,30.9
2013,5,15,1,30,30.9
2013,5,15,1,40,30.9
2013,5,15,1,50,30.9
2013,5,15,2,0,30.9
2013,5,15,2,10,30.9
2013,5,15,2,20,30.9
2013,5,15,2,30,30.9
2013,5,15,2,40,30.9
2013,5,15,2,50,30.9
2013,5,15,3,0,30.9
2013,5,15,3,10,30.9
2013,5,15,3,20,30.9
2013,5,15,3,30,30.9
2013,5,15,3,40,30.9
2013,5,15,3,50,30.9
2013,5,15,4,0,31
2013,5,15,4,10,31
2013,5,15,4,20,31
2013,5,15,4,30,31
2013,5,15,4,40,31
2013,5,15,4,50,31
2013,5,15,5,0,31
2013,5,15,5,10,31
2013,5,15,5,20,31
2013,5,15,5,30,31
2013,5,15,5,40,31
2013,5,15,5,50,31
2013,5,15,6,0,31
2013,5,15,6,10,31
2013,5,15,6,20,31
2013,5,15,6,30,31
2013,5,15,6,40,31
2013,5,15,6,50,31
2013,5,15,7,0,31
2013,5,15,7,10,31
2013,5,15,7,20,31
2013,5,15,7,30,31
2013,5,15,7,40,31
2013,5,15,7,50,31
2013,5,15,8,0,31
2013,5,15,8,10,31
2013,5,15,8,20,31
2013,5,15,8,30,31
2013,5,15,8,40,31
2013,5,15,8,50,31
2013,5,15,9,0,31
2013,5,15,9,10,31
2013,5,15,9,20,31
2013,5,15,9,30,31
2013,5,15,9,40,31
2013,5,15,9,50,31
2013,5,15,10,0,31
2013,5,15,10,10,31
2013,5,15,10,20,31
2013,5,15,10,30,31
2013,5,15,10,40,31
2013,5,15,10,50,31
2013,5,15,11,0,31
2013,5,15,11,10,31
2013,5,15,11,20,31
2013,5,15,11,30,31
2013,5,15,11,40,31
2013,5,15,11,50,31
2013,5,15,12,0,31
2013,5,15,12,10,31
2013,5,15,12,20,31
2013,5,15,12,30,31
2013,5,15,12,40,31
2013,5,15,12,50,31
2013,5,15,13,0,31
2013,5,15,13,10,31
2013,5,15,13,20,31
2013,5,15,13,30,31
2013,5,15,13,40,31
2013,5,15,13,50,30.9
2013,5,15,14,0,30.9
2013,5,15,14,10,30.9
2013,5,15,14,20,30.9
2013,5,15,14,30,30.9
2013,5,15,14,40,30.9
2013,5,15,14,50,30.9
2013,5,15,15,0,30.9
2013,5,15,15,10,30.9
2013,5,15,15,20,30.9
2013,5,15,15,30,30.9
2013,5,15,15,40,30.9
2013,5,15,15,50,30.9
2013,5,15,16,0,30.8
2013,5,15,16,10,30.8
2013,5,15,16,20,30.8
2013,5,15,16,30,30.8
2013,5,15,16,40,30.8
2013,5,15,16,50,30.8
2013,5,15,17,0,30.8
2013,5,15,17,10,30.8
2013,5,15,17,20,30.9
2013,5,15,17,30,30.9
2013,5,15,17,40,30.9
2013,5,15,17,50,30.9
2013,5,15,18,0,31
2013,5,15,18,10,31
2013,5,15,18,20,31
2013,5,15,18,30,31
2013,5,15,18,40,31.1
2013,5,15,18,50,31.1
2013,5,15,19,0,31.1
2013,5,15,19,10,31.1
2013,5,15,19,20,31.1
2013,5,15,19,30,31.1
2013,5,15,19,40,31.1
2013,5,15,19,50,31.1
2013,5,15,20,0,31.1
2013,5,15,20,10,31.1
2013,5,15,20,20,31.1
2013,5,15,20,30,31.1
2013,5,15,20,40,31.1
2013,5,15,20,50,31.1
2013,5,15,21,0,31.1
2013,5,15,21,10,31.1
2013,5,15,21,20,31.1
2013,5,15,21,30,31.1
2013,5,15,21,40,31.1
2013,5,15,21,50,31.1
2013,5,15,22,0,31.1
2013,5,15,22,10,31.1
2013,5,15,22,20,31.1
2013,5,15,22,30,31.1
2013,5,15,22,40,31.1
2013,5,15,22,50,31.1
2013,5,15,23,0,31.1
2013,5,15,23,10,31.1
2013,5,15,23,20,31.1
2013,5,15,23,30,31.1
2013,5,15,23,40,31.1
2013,5,15,23,50,31.1
2013,5,16,0,0,31.1
2013,5,16,0,10,31.1
2013,5,16,0,20,31.1
2013,5,16,0,30,31.1
2013,5,16,0,40,31.1
2013,5,16,0,50,31.1
2013,5,16,1,0,31.1
