DN,C,S,T
735539.3715277779,30.36471637679957,27.315894166964092,9.87000000067055
735539.375,30.35669401462833,27.292815625575216,9.89
735539.3784722222,30.270910687708447,27.207680913902145,9.89
735539.3819444445,30.167215363311957,27.127328401461362,9.86
735539.3854166667,30.019974909757458,26.973761237120907,9.87000000067055
735539.3888888889,29.764292704931115,26.705584732361395,9.89
735539.3923611111,29.459530824914985,26.404113764280535,9.89
735539.3958333334,29.182258370034578,26.13020892944157,9.89
735539.3993055556,29.076129805469076,26.018266574474268,9.900000000335277
735539.4027777779,29.071384560715043,26.00639304422885,9.909999999664723
735539.40625,28.817493992540733,25.76329215579465,9.9
735539.4097222222,28.47336554047855,25.42451806717814,9.9
735539.4131944445,28.232516808080824,25.18078258881935,9.91
735539.4166666667,27.948856418152204,24.888586640374683,9.93
735539.4201388889,27.81490396593595,24.75730620265207,9.93
735539.4236111111,27.595781900411698,24.542736614068495,9.93
735539.4270833334,27.308340087028505,24.25490701589851,9.94
735539.4305555556,27.029459914380876,23.982601143582087,9.94
735539.4340277779,26.895187952703658,23.851625600474826,9.939999999664723
735539.4375,26.585917488172473,23.556779264672162,9.93
735539.4409722222,26.304413083737973,23.276370533781034,9.94
735539.4444444445,26.502473217842546,23.475526536031047,9.93
735539.4479166667,25.72658426596142,22.715331485532847,9.94
735539.4513888889,25.563124071686683,22.556911404628973,9.94
735539.4548611111,25.168301552927755,22.174793871860242,9.94
