DN,C,S,T
735539.1111111111,5.169803443157793,3.995590870793757,10.06
735539.1145833334,4.990326331251299,3.8392841785063485,10.14
735539.1180555556,5.0237461355792,3.8456113739954394,10.339999991953372
735539.1215277779,5.260066100649143,4.0656482574859325,10.099999995306133
735539.125,5.58931796196468,4.3547988904242345,9.96
735539.1284722222,5.689294155052574,4.440551038770863,9.94
735539.1319444445,5.74832794094145,4.4910635947176,9.93
735539.1354166667,5.840878042996235,4.568422053581259,9.930000002011656
735539.1388888889,6.059877026889756,4.744036227798199,9.99
735539.1423611111,6.183755544170077,4.859917020963959,9.9
735539.1458333334,6.179089848270187,4.869406455722628,9.8
735539.1493055556,6.392475549547553,5.04545603477086,9.830000001341105
735539.1527777779,6.714322175919495,5.3121653033740905,9.869999998658894
735539.15625,6.807068986147844,5.396790263456897,9.83
735539.1597222222,6.899435725606396,5.4753178071042115,9.83
735539.1631944445,7.372425186875056,5.867498072183705,9.9
735539.1666666667,7.541173220677343,6.006767231706343,9.930000002011656
735539.1701388889,7.842492592228484,6.254463333333658,9.99
735539.1736111111,8.224974832179813,6.582732125471254,9.99
735539.1770833334,8.33307741091438,6.673923112218771,10.0
735539.1805555556,8.612728861565909,6.915014046884673,9.999999999664723
735539.1840277779,8.950226276734147,7.208899266135965,9.990000000335277
735539.1875,9.153714826375039,7.3833951387100205,10.0
735539.1909722222,9.533871519435442,7.7140526649661085,10.0
735539.1944444445,9.82727777105439,7.963504675040151,10.03
735539.1979166667,10.027134491410788,8.138167642626916,10.03
735539.2013888889,10.342841909316435,8.414735565962888,10.03
735539.2048611111,11.16769134798459,9.130957003851835,10.07
735539.2083333334,11.712602648812904,9.602475210920266,10.11
735539.2118055556,12.345883862320525,10.15087990613758,10.16000000167638
735539.2152777779,14.075131421036538,11.682407612037327,10.21000000100583
735539.21875,16.374113058706296,13.755373148744791,10.24
735539.2222222222,17.34190931047262,14.641527917911368,10.24
735539.2256944445,18.65291216372897,15.846059725339927,10.25
735539.2291666667,19.674267213814623,16.784916593872186,10.27
735539.2326388889,20.275823964523962,17.34561317947137,10.27
735539.2361111111,20.814969958057926,17.849751404392673,10.27
735539.2395833334,21.119827552769998,18.135481405260652,10.27
735539.2430555556,21.161026379166955,18.169144164954332,10.28
735539.2465277779,21.65268861725943,18.63094056121853,10.280000001005828
735539.25,21.954021933109104,18.899012628430324,10.31
735539.2534722222,22.28450006957346,19.215625290076783,10.3
735539.2569444445,23.23902499116403,20.134763025994964,10.27
735539.2604166667,23.704433576791644,20.576835018410705,10.27
735539.2638888889,24.368774326828813,21.20969980593736,10.27
735539.2673611111,24.8167773985215,21.637685374622123,10.27
735539.2708333334,24.90021057658554,21.717497502548362,10.27
735539.2743055556,25.220093954456345,22.023807450900325,10.27
735539.2777777779,25.32027109110109,22.119834602681543,10.27
735539.28125,25.386674455528105,22.183513540537273,10.27
735539.2847222222,25.46417441929137,22.257860419419657,10.27
735539.2881944445,25.20961753614591,22.013767805757304,10.27
735539.2916666667,24.743931380038156,21.56802830755765,10.270000001005828
735539.2951388889,24.649484654543937,21.460070498279563,10.3
735539.2986111111,23.582075804324365,20.438056413251715,10.31
735539.3020833334,23.869665058019233,20.711282852838647,10.31
735539.3055555556,24.296845431883604,21.13527084312341,10.28
735539.3090277779,24.595167544705042,21.419973438295507,10.28
735539.3125,24.387919412587657,21.222141289923893,10.28
735539.3159722222,24.30161040554564,21.14562053127095,10.27
735539.3194444445,24.03537583971431,20.874629171087292,10.3
735539.3229166667,21.630995961958693,18.59012486470419,10.319999999329449
735539.3263888889,21.89674690179248,18.850281499156047,10.3
735539.3298611111,20.418019273840702,17.48802786213269,10.25
735539.3333333334,19.383151273693876,16.54149595039947,10.21
735539.3368055556,17.54113499908072,14.857235772345758,10.160000000335275
735539.3402777779,17.674390276737793,14.975973740604998,10.169999999664723
735539.34375,16.23229051831733,13.655954567555918,10.16
735539.3472222222,16.290296760146727,13.708982262255663,10.16
735539.3506944445,15.266708109134973,12.783232744318816,10.14
735539.3541666667,14.477518807038761,12.078008414344058,10.110000000670551
735539.3576388889,13.933352835936507,11.580385246146708,10.13
735539.3611111111,13.631122496803776,11.314745887181703,10.11
735539.3645833334,13.576379939535252,11.268640927533289,10.1
735539.3680555556,12.938108140583472,10.69919647173861,10.089999999329446
735539.3715277779,12.66842342631527,10.46387127142229,10.069999999999999
735539.375,12.077392859347267,9.937000426157526,10.07
735539.3784722222,11.980701823580482,9.851041062258927,10.07
735539.3819444445,11.200513614418995,9.167501637128796,10.04
735539.3854166667,11.455602905022985,9.395746472752872,10.03
735539.3888888889,10.99892548251486,8.991994090385713,10.03
735539.3923611111,10.717941928236481,8.749178908739024,10.01
735539.3958333334,10.460107329548999,8.524707554270881,10.0
735539.3993055556,10.467639399022472,8.531328033172048,9.999999999664723
735539.4027777779,10.628493979556117,8.675211373768468,9.98999999832362
735539.40625,10.52675345674601,8.597512497406251,9.94
735539.4097222222,10.35876266880294,8.44963659915967,9.94
